Fecha, ID, Tipo cambio, Campo, Valor anterior, Valor actual, Usuario
2022-05-10,9318ANGIO,Registro borrado,,,,
2022-05-10,9289ANGIO,Registro borrado,,,,
2022-05-10,13881ANGIO,Registro borrado,,,,
2022-05-10,55188ANGIO,Registro borrado,,,,
2022-05-10,56483ANGIO,Registro borrado,,,,
2022-05-10,54845ANGIO,Registro borrado,,,,
2022-05-10,35166ANGIO,Registro borrado,,,,
2022-05-10,27872ANGIO,Registro borrado,,,,
2022-05-10,20695ANGIO,Registro borrado,,,,
2022-05-10,55347ANGIO,Registro borrado,,,,
2022-05-10,55670ANGIO,Registro borrado,,,,
2022-05-10,56494ANGIO,Registro borrado,,,,
2022-05-10,9099ANGIO,Registro borrado,,,,
2022-05-10,14252ANGIO,Registro borrado,,,,
2022-05-10,44001ANGIO,Registro borrado,,,,
2022-05-10,74608ANGIO,Registro borrado,,,,
2022-05-10,13132ANGIO,Registro borrado,,,,
2022-05-10,28606ANGIO,Registro borrado,,,,
2022-05-10,59017ANGIO,Registro borrado,,,,
2022-05-10,27866ANGIO,Registro borrado,,,,
2022-05-10,55798ANGIO,Registro borrado,,,,
2022-05-10,29814ANGIO,Registro borrado,,,,
2022-05-10,12741ANGIO,Registro borrado,,,,
2022-05-10,12749ANGIO,Registro borrado,,,,
2022-05-10,20697ANGIO,Registro borrado,,,,
2022-05-10,10651ANGIO,Registro borrado,,,,
2022-05-10,13130ANGIO,Registro borrado,,,,
2022-05-10,50062ANGIO,Registro borrado,,,,
2022-05-10,56436ANGIO,Registro borrado,,,,
2022-05-10,55220ANGIO,Registro borrado,,,,
2022-05-10,52204ANGIO,Registro borrado,,,,
2022-05-10,55401ANGIO,Registro borrado,,,,
2022-05-10,55518ANGIO,Registro borrado,,,,
2022-05-10,54985ANGIO,Registro borrado,,,,
2022-05-10,55222ANGIO,Registro borrado,,,,
2022-05-10,34581ANGIO,Registro borrado,,,,
2022-05-10,19328GIMNO,Registro borrado,,,,
2022-05-10,31588ANGIO,Registro borrado,,,,
2022-05-10,13918ANGIO,Registro borrado,,,,
2022-05-10,55239ANGIO,Registro borrado,,,,
2022-05-10,27894ANGIO,Registro borrado,,,,
2022-05-10,13742ANGIO,Registro borrado,,,,
2022-05-10,27841ANGIO,Registro borrado,,,,
2022-05-10,18096ANGIO,Registro borrado,,,,
2022-05-10,54870ANGIO,Registro borrado,,,,
2022-05-10,13808ANGIO,Registro borrado,,,,
2022-05-10,57148ANGIO,Registro borrado,,,,
2022-05-10,55008ANGIO,Registro borrado,,,,
2022-05-10,13798ANGIO,Registro borrado,,,,
2022-05-10,30529ANGIO,Registro borrado,,,,
2022-05-10,30956ANGIO,Registro borrado,,,,
2022-05-10,33800ANGIO,Registro borrado,,,,
2022-05-10,34629ANGIO,Registro borrado,,,,
2022-05-10,7914ANGIO,Registro borrado,,,,
2022-05-10,36373ANGIO,Registro borrado,,,,
2022-05-10,52198ANGIO,Registro borrado,,,,
2022-05-10,35896ANGIO,Registro borrado,,,,
2022-05-10,58152ANGIO,Registro borrado,,,,
2022-05-10,56511ANGIO,Registro borrado,,,,
2022-05-10,55556ANGIO,Registro borrado,,,,
2022-05-10,20742ANGIO,Registro borrado,,,,
2022-05-10,29327ANGIO,Registro borrado,,,,
2022-05-10,33836ANGIO,Registro borrado,,,,
2022-05-10,54786ANGIO,Registro borrado,,,,
2022-05-10,35118ANGIO,Registro borrado,,,,
2022-05-10,33745ANGIO,Registro borrado,,,,
2022-05-10,55436ANGIO,Registro borrado,,,,
2022-05-10,55249ANGIO,Registro borrado,,,,
2022-05-10,27860ANGIO,Registro borrado,,,,
2022-05-10,13137ANGIO,Registro borrado,,,,
2022-05-10,34979ANGIO,Registro borrado,,,,
2022-05-10,56501ANGIO,Registro borrado,,,,
2022-05-10,30548ANGIO,Registro borrado,,,,
2022-05-10,20722ANGIO,Registro borrado,,,,
2022-05-10,19319GIMNO,Registro borrado,,,,
2022-05-10,55221ANGIO,Registro borrado,,,,
2022-05-10,57157ANGIO,Registro borrado,,,,
2022-05-10,13607ANGIO,Registro borrado,,,,
2022-05-10,44501ANGIO,Registro borrado,,,,
2022-05-10,56466ANGIO,Registro borrado,,,,
2022-05-10,56529ANGIO,Registro borrado,,,,
2022-05-10,36262ANGIO,Registro borrado,,,,
2022-05-10,55314ANGIO,Registro borrado,,,,
2022-05-10,74440ANGIO,Registro borrado,,,,
2022-05-10,55011ANGIO,Registro borrado,,,,
2022-05-10,57213ANGIO,Registro borrado,,,,
2022-05-10,14266ANGIO,Registro borrado,,,,
2022-05-10,49750ANGIO,Registro borrado,,,,
2022-05-10,13806ANGIO,Registro borrado,,,,
2022-05-10,7991ANGIO,Registro borrado,,,,
2022-05-10,30543ANGIO,Registro borrado,,,,
2022-05-10,27399ANGIO,Registro borrado,,,,
2022-05-10,13960ANGIO,Registro borrado,,,,
2022-05-10,55502ANGIO,Registro borrado,,,,
2022-05-10,55643ANGIO,Registro borrado,,,,
2022-05-10,34599ANGIO,Registro borrado,,,,
2022-05-10,27903ANGIO,Registro borrado,,,,
2022-05-10,55557ANGIO,Registro borrado,,,,
2022-05-10,56987ANGIO,Registro borrado,,,,
2022-05-10,55089ANGIO,Registro borrado,,,,
2022-05-10,30017ANGIO,Registro borrado,,,,
2022-05-10,54848ANGIO,Registro borrado,,,,
2022-05-10,55265ANGIO,Registro borrado,,,,
2022-05-10,27537ANGIO,Registro borrado,,,,
2022-05-10,29285ANGIO,Registro borrado,,,,
2022-05-10,13523ANGIO,Registro borrado,,,,
2022-05-10,48427ANGIO,Registro borrado,,,,
2022-05-10,39677ANGIO,Registro borrado,,,,
2022-05-10,34573ANGIO,Registro borrado,,,,
2022-05-10,18137ANGIO,Registro borrado,,,,
2022-05-10,18091ANGIO,Registro borrado,,,,
2022-05-10,34990ANGIO,Registro borrado,,,,
2022-05-10,27787ANGIO,Registro borrado,,,,
2022-05-10,54807ANGIO,Registro borrado,,,,
2022-05-10,57955ANGIO,Registro borrado,,,,
2022-05-10,27908ANGIO,Registro borrado,,,,
2022-05-10,35169ANGIO,Registro borrado,,,,
2022-05-10,55665ANGIO,Registro borrado,,,,
2022-05-10,27897ANGIO,Registro borrado,,,,
2022-05-10,50788ANGIO,Registro borrado,,,,
2022-05-10,56784ANGIO,Registro borrado,,,,
2022-05-10,14265ANGIO,Registro borrado,,,,
2022-05-10,13590ANGIO,Registro borrado,,,,
2022-05-10,55544ANGIO,Registro borrado,,,,
2022-05-10,55727ANGIO,Registro borrado,,,,
2022-05-10,27358ANGIO,Registro borrado,,,,
2022-05-10,55867ANGIO,Registro borrado,,,,
2022-05-10,52158ANGIO,Registro borrado,,,,
2022-05-10,44060ANGIO,Registro borrado,,,,
2022-05-10,13626ANGIO,Registro borrado,,,,
2022-05-10,36258ANGIO,Registro borrado,,,,
2022-05-10,58206ANGIO,Registro borrado,,,,
2022-05-10,33837ANGIO,Registro borrado,,,,
2022-05-10,43442ANGIO,Registro borrado,,,,
2022-05-10,13189ANGIO,Registro borrado,,,,
2022-05-10,28061ANGIO,Registro borrado,,,,
2022-05-10,56489ANGIO,Registro borrado,,,,
2022-05-10,27761ANGIO,Registro borrado,,,,
2022-05-10,8004ANGIO,Registro borrado,,,,
2022-05-10,57315ANGIO,Registro borrado,,,,
2022-05-10,33767ANGIO,Registro borrado,,,,
2022-05-10,13589ANGIO,Registro borrado,,,,
2022-05-10,52341ANGIO,Registro borrado,,,,
2022-05-10,74503ANGIO,Registro borrado,,,,
2022-05-10,27818ANGIO,Registro borrado,,,,
2022-05-10,47054ANGIO,Registro borrado,,,,
2022-05-10,9158ANGIO,Registro borrado,,,,
2022-05-10,35041ANGIO,Registro borrado,,,,
2022-05-10,34538ANGIO,Registro borrado,,,,
2022-05-10,55728ANGIO,Registro borrado,,,,
2022-05-10,55316ANGIO,Registro borrado,,,,
2022-05-10,31567ANGIO,Registro borrado,,,,
2022-05-10,51761ANGIO,Registro borrado,,,,
2022-05-10,34550ANGIO,Registro borrado,,,,
2022-05-10,57868ANGIO,Registro borrado,,,,
2022-05-10,58241ANGIO,Registro borrado,,,,
2022-05-10,27859ANGIO,Registro borrado,,,,
2022-05-10,27871ANGIO,Registro borrado,,,,
2022-05-10,34620ANGIO,Registro borrado,,,,
2022-05-10,57149ANGIO,Registro borrado,,,,
2022-05-10,44375ANGIO,Registro borrado,,,,
2022-05-10,52506ANGIO,Registro borrado,,,,
2022-05-10,8077ANGIO,Registro borrado,,,,
2022-05-10,34544ANGIO,Registro borrado,,,,
2022-05-10,30506ANGIO,Registro borrado,,,,
2022-05-10,74389ANGIO,Registro borrado,,,,
2022-05-10,54987ANGIO,Registro borrado,,,,
2022-05-10,35471ANGIO,Registro borrado,,,,
2022-05-10,27885ANGIO,Registro borrado,,,,
2022-05-10,33788ANGIO,Registro borrado,,,,
2022-05-10,52890ANGIO,Registro borrado,,,,
2022-05-10,31022ANGIO,Registro borrado,,,,
2022-05-10,29281ANGIO,Registro borrado,,,,
2022-05-10,36260ANGIO,Registro borrado,,,,
2022-05-10,18090ANGIO,Registro borrado,,,,
2022-05-10,74794ANGIO,Registro borrado,,,,
2022-05-10,27814ANGIO,Registro borrado,,,,
2022-05-10,27797ANGIO,Registro borrado,,,,
2022-05-10,36339ANGIO,Registro borrado,,,,
2022-05-10,13823ANGIO,Registro borrado,,,,
2022-05-10,19325GIMNO,Registro borrado,,,,
2022-05-10,12748ANGIO,Registro borrado,,,,
2022-05-10,34578ANGIO,Registro borrado,,,,
2022-05-10,35363ANGIO,Registro borrado,,,,
2022-05-10,30519ANGIO,Registro borrado,,,,
2022-05-10,55235ANGIO,Registro borrado,,,,
2022-05-10,55371ANGIO,Registro borrado,,,,
2022-05-10,14140ANGIO,Registro borrado,,,,
2022-05-10,32869ANGIO,Registro borrado,,,,
2022-05-10,55106ANGIO,Registro borrado,,,,
2022-05-10,51811ANGIO,Registro borrado,,,,
2022-05-10,56465ANGIO,Registro borrado,,,,
2022-05-10,34575ANGIO,Registro borrado,,,,
2022-05-10,36348ANGIO,Registro borrado,,,,
2022-05-10,33780ANGIO,Registro borrado,,,,
2022-05-10,36335ANGIO,Registro borrado,,,,
2022-05-10,55685ANGIO,Registro borrado,,,,
2022-05-10,8007ANGIO,Registro borrado,,,,
2022-05-10,10407ANGIO,Registro borrado,,,,
2022-05-10,33241ANGIO,Registro borrado,,,,
2022-05-10,9001ANGIO,Registro borrado,,,,
2022-05-10,58237ANGIO,Registro borrado,,,,
2022-05-10,9319ANGIO,Registro borrado,,,,
2022-05-10,55861ANGIO,Registro borrado,,,,
2022-05-10,35873ANGIO,Registro borrado,,,,
2022-05-10,14139ANGIO,Registro borrado,,,,
2022-05-10,13221ANGIO,Registro borrado,,,,
2022-05-10,43258ANGIO,Registro borrado,,,,
2022-05-10,9111ANGIO,Registro borrado,,,,
2022-05-10,27835ANGIO,Registro borrado,,,,
2022-05-10,14114ANGIO,Registro borrado,,,,
2022-05-10,18358ANGIO,Registro borrado,,,,
2022-05-10,34788ANGIO,Registro borrado,,,,
2022-05-10,27401ANGIO,Registro borrado,,,,
2022-05-10,35871ANGIO,Registro borrado,,,,
2022-05-10,74355ANGIO,Registro borrado,,,,
2022-05-10,45564ANGIO,Registro borrado,,,,
2022-05-10,46256ANGIO,Registro borrado,,,,
2022-05-10,49489ANGIO,Registro borrado,,,,
2022-05-10,34552ANGIO,Registro borrado,,,,
2022-05-10,55564ANGIO,Registro borrado,,,,
2022-05-10,20712ANGIO,Registro borrado,,,,
2022-05-10,30962ANGIO,Registro borrado,,,,
2022-05-10,56788ANGIO,Registro borrado,,,,
2022-05-10,13980ANGIO,Registro borrado,,,,
2022-05-10,56813ANGIO,Registro borrado,,,,
2022-05-10,35898ANGIO,Registro borrado,,,,
2022-05-10,45371ANGIO,Registro borrado,,,,
2022-05-10,36680ANGIO,Registro borrado,,,,
2022-05-10,36393ANGIO,Registro borrado,,,,
2022-05-10,14040ANGIO,Registro borrado,,,,
2022-05-10,20715ANGIO,Registro borrado,,,,
2022-05-10,55735ANGIO,Registro borrado,,,,
2022-05-10,33822ANGIO,Registro borrado,,,,
2022-05-10,40158ANGIO,Registro borrado,,,,
2022-05-10,52449ANGIO,Registro borrado,,,,
2022-05-10,28780ANGIO,Registro borrado,,,,
2022-05-10,18161ANGIO,Registro borrado,,,,
2022-05-10,55767ANGIO,Registro borrado,,,,
2022-05-10,57211ANGIO,Registro borrado,,,,
2022-05-10,50094ANGIO,Registro borrado,,,,
2022-05-10,30990ANGIO,Registro borrado,,,,
2022-05-10,13537ANGIO,Registro borrado,,,,
2022-05-10,56527ANGIO,Registro borrado,,,,
2022-05-10,13634ANGIO,Registro borrado,,,,
2022-05-10,30473ANGIO,Registro borrado,,,,
2022-05-10,53093ANGIO,Registro borrado,,,,
2022-05-10,13207ANGIO,Registro borrado,,,,
2022-05-10,55511ANGIO,Registro borrado,,,,
2022-05-10,36357ANGIO,Registro borrado,,,,
2022-05-10,19318GIMNO,Registro borrado,,,,
2022-05-10,74789ANGIO,Registro borrado,,,,
2022-05-10,57156ANGIO,Registro borrado,,,,
2022-05-10,50023ANGIO,Registro borrado,,,,
2022-05-10,14191ANGIO,Registro borrado,,,,
2022-05-10,51932ANGIO,Registro borrado,,,,
2022-05-10,55175ANGIO,Registro borrado,,,,
2022-05-10,9264ANGIO,Registro borrado,,,,
2022-05-10,35894ANGIO,Registro borrado,,,,
2022-05-10,8006ANGIO,Registro borrado,,,,
2022-05-10,13241ANGIO,Registro borrado,,,,
2022-05-10,14084ANGIO,Registro borrado,,,,
2022-05-10,28074ANGIO,Registro borrado,,,,
2022-05-10,54819ANGIO,Registro borrado,,,,
2022-05-10,49525ANGIO,Registro borrado,,,,
2022-05-10,55197ANGIO,Registro borrado,,,,
2022-05-10,55585ANGIO,Registro borrado,,,,
2022-05-10,55257ANGIO,Registro borrado,,,,
2022-05-10,8043ANGIO,Registro borrado,,,,
2022-05-10,49717ANGIO,Registro borrado,,,,
2022-05-10,13837ANGIO,Registro borrado,,,,
2022-05-10,13192ANGIO,Registro borrado,,,,
2022-05-10,20727ANGIO,Registro borrado,,,,
2022-05-10,28776ANGIO,Registro borrado,,,,
2022-05-10,27847ANGIO,Registro borrado,,,,
2022-05-10,27776ANGIO,Registro borrado,,,,
2022-05-10,30466ANGIO,Registro borrado,,,,
2022-05-10,74477ANGIO,Registro borrado,,,,
2022-05-10,29328ANGIO,Registro borrado,,,,
2022-05-10,30549ANGIO,Registro borrado,,,,
2022-05-10,27817ANGIO,Registro borrado,,,,
2022-05-10,55289ANGIO,Registro borrado,,,,
2022-05-10,14027ANGIO,Registro borrado,,,,
2022-05-10,58143ANGIO,Registro borrado,,,,
2022-05-10,55875ANGIO,Registro borrado,,,,
2022-05-10,57709ANGIO,Registro borrado,,,,
2022-05-10,34618ANGIO,Registro borrado,,,,
2022-05-10,35164ANGIO,Registro borrado,,,,
2022-05-10,20714ANGIO,Registro borrado,,,,
2022-05-10,54971ANGIO,Registro borrado,,,,
2022-05-10,58236ANGIO,Registro borrado,,,,
2022-05-10,55835ANGIO,Registro borrado,,,,
2022-05-10,28791ANGIO,Registro borrado,,,,
2022-05-10,57860ANGIO,Registro borrado,,,,
2022-05-10,32488ANGIO,Registro borrado,,,,
2022-05-10,37511ANGIO,Registro borrado,,,,
2022-05-10,55345ANGIO,Registro borrado,,,,
2022-05-10,19323GIMNO,Registro borrado,,,,
2022-05-10,56492ANGIO,Registro borrado,,,,
2022-05-10,46054ANGIO,Registro borrado,,,,
2022-05-10,57150ANGIO,Registro borrado,,,,
2022-05-10,55808ANGIO,Registro borrado,,,,
2022-05-10,30383ANGIO,Registro borrado,,,,
2022-05-10,13734ANGIO,Registro borrado,,,,
2022-05-10,74381ANGIO,Registro borrado,,,,
2022-05-10,32486ANGIO,Registro borrado,,,,
2022-05-10,57325ANGIO,Registro borrado,,,,
2022-05-10,13740ANGIO,Registro borrado,,,,
2022-05-10,13631ANGIO,Registro borrado,,,,
2022-05-10,55366ANGIO,Registro borrado,,,,
2022-05-10,56748ANGIO,Registro borrado,,,,
2022-05-10,57239ANGIO,Registro borrado,,,,
2022-05-10,28066ANGIO,Registro borrado,,,,
2022-05-10,57307ANGIO,Registro borrado,,,,
2022-05-10,55883ANGIO,Registro borrado,,,,
2022-05-10,33830ANGIO,Registro borrado,,,,
2022-05-10,55432ANGIO,Registro borrado,,,,
2022-05-10,34535ANGIO,Registro borrado,,,,
2022-05-10,35358ANGIO,Registro borrado,,,,
2022-05-10,27856ANGIO,Registro borrado,,,,
2022-05-10,13804ANGIO,Registro borrado,,,,
2022-05-10,34546ANGIO,Registro borrado,,,,
2022-05-10,13973ANGIO,Registro borrado,,,,
2022-05-10,55618ANGIO,Registro borrado,,,,
2022-05-10,13783ANGIO,Registro borrado,,,,
2022-05-10,52035ANGIO,Registro borrado,,,,
2022-05-10,54839ANGIO,Registro borrado,,,,
2022-05-10,35868ANGIO,Registro borrado,,,,
2022-05-10,13190ANGIO,Registro borrado,,,,
2022-05-10,9236ANGIO,Registro borrado,,,,
2022-05-10,32399ANGIO,Registro borrado,,,,
2022-05-10,30514ANGIO,Registro borrado,,,,
2022-05-10,14003ANGIO,Registro borrado,,,,
2022-05-10,27901ANGIO,Registro borrado,,,,
2022-05-10,52554ANGIO,Registro borrado,,,,
2022-05-10,30376ANGIO,Registro borrado,,,,
2022-05-10,27779ANGIO,Registro borrado,,,,
2022-05-10,54846ANGIO,Registro borrado,,,,
2022-05-10,55831ANGIO,Registro borrado,,,,
2022-05-10,55339ANGIO,Registro borrado,,,,
2022-05-10,14028ANGIO,Registro borrado,,,,
2022-05-10,55385ANGIO,Registro borrado,,,,
2022-05-10,13147ANGIO,Registro borrado,,,,
2022-05-10,57846ANGIO,Registro borrado,,,,
2022-05-10,55094ANGIO,Registro borrado,,,,
2022-05-10,55058ANGIO,Registro borrado,,,,
2022-05-10,27792ANGIO,Registro borrado,,,,
2022-05-10,55180ANGIO,Registro borrado,,,,
2022-05-10,12744ANGIO,Registro borrado,,,,
2022-05-10,58101ANGIO,Registro borrado,,,,
2022-05-10,13745ANGIO,Registro borrado,,,,
2022-05-10,56505ANGIO,Registro borrado,,,,
2022-05-10,34983ANGIO,Registro borrado,,,,
2022-05-10,18136ANGIO,Registro borrado,,,,
2022-05-10,13829ANGIO,Registro borrado,,,,
2022-05-10,19405GIMNO,Registro borrado,,,,
2022-05-10,36338ANGIO,Registro borrado,,,,
2022-05-10,13528ANGIO,Registro borrado,,,,
2022-05-10,13828ANGIO,Registro borrado,,,,
2022-05-10,13051ANGIO,Registro borrado,,,,
2022-05-10,10425ANGIO,Registro borrado,,,,
2022-05-10,13929ANGIO,Registro borrado,,,,
2022-05-10,49805ANGIO,Registro borrado,,,,
2022-05-10,55537ANGIO,Registro borrado,,,,
2022-05-10,27766ANGIO,Registro borrado,,,,
2022-05-10,27904ANGIO,Registro borrado,,,,
2022-05-10,55067ANGIO,Registro borrado,,,,
2022-05-10,52373ANGIO,Registro borrado,,,,
2022-05-10,35917ANGIO,Registro borrado,,,,
2022-05-10,9198ANGIO,Registro borrado,,,,
2022-05-10,55792ANGIO,Registro borrado,,,,
2022-05-10,54757ANGIO,Registro borrado,,,,
2022-05-10,30547ANGIO,Registro borrado,,,,
2022-05-10,56812ANGIO,Registro borrado,,,,
2022-05-10,54953ANGIO,Registro borrado,,,,
2022-05-10,34590ANGIO,Registro borrado,,,,
2022-05-10,27800ANGIO,Registro borrado,,,,
2022-05-10,56509ANGIO,Registro borrado,,,,
2022-05-10,14275ANGIO,Registro borrado,,,,
2022-05-10,13182ANGIO,Registro borrado,,,,
2022-05-10,55682ANGIO,Registro borrado,,,,
2022-05-10,13237ANGIO,Registro borrado,,,,
2022-05-10,54991ANGIO,Registro borrado,,,,
2022-05-10,27883ANGIO,Registro borrado,,,,
2022-05-10,55035ANGIO,Registro borrado,,,,
2022-05-10,55605ANGIO,Registro borrado,,,,
2022-05-10,57862ANGIO,Registro borrado,,,,
2022-05-10,55666ANGIO,Registro borrado,,,,
2022-05-10,9226ANGIO,Registro borrado,,,,
2022-05-10,13925ANGIO,Registro borrado,,,,
2022-05-10,55888ANGIO,Registro borrado,,,,
2022-05-10,26878ANGIO,Registro borrado,,,,
2022-05-10,54944ANGIO,Registro borrado,,,,
2022-05-10,46708ANGIO,Registro borrado,,,,
2022-05-10,10073MOLUS,Registro editado,categoria_agrobiodiversidad,,Agrobiodiversidad,admin@zen.dro
2022-05-10,10073MOLUS,Registro editado,comentarios_revision, - REVISAR ETIQUETA AGROBIODIVERSIDAD,,admin@zen.dro
2022-05-10,1005ECHIN,Registro editado,categoria_agrobiodiversidad,Nueva categoria,Agrobiodiversidad,admin@zen.dro
2022-05-10,1005ECHIN,Registro editado,comentarios_revision, - REVISAR ETIQUETA AGROBIODIVERSIDAD,,admin@zen.dro
2022-05-10,10079PECES,Registro editado,subcategoria_agrobiodiversidad,Nueva subcat,,admin@zen.dro
2022-05-10,277357ANGIO,Registro editado,referencia,,"""Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.""",admin@zen.dro
2022-05-10,277357ANGIO,Registro editado,categoria_agrobiodiversidad,,Agrobiodiversidad,admin@zen.dro
2022-05-10,277357ANGIO,Registro editado,subcategoria_agrobiodiversidad,,Pariente Silvestre,admin@zen.dro
2022-05-10,277357ANGIO,Registro editado,comentarios_revision,REVISAR ETIQUETA AGROBIODIVERSIDAD,,admin@zen.dro
2022-05-10,254213ANGIO,Registro editado,taxon,Salvia modesta asdasd,Salvia modesta,admin@zen.dro
2022-05-10,254213ANGIO,Registro editado,categoria_agrobiodiversidad,,Agrobiodiversidad,admin@zen.dro
